n	part.num	weight	lambda	dist.1	dist.2	dist.3	dist.4	dist.5
72	95	0.0111317254	0.14318	0.10833	0.11558	0.10836	0.11424	0.10308
72	96	0.0111317254	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
72	97	0.0111317254	0.21063	0.11821	0.11326	0.10989	0.10603	0.10478
72	98	0.0111317254	0.10573	0.11993	0.11416	0.10087	0.1063	0.10539
72	99	0.0111317254	0.20749	0.11372	0.10456	0.11658	0.1233	0.11587
72	100	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
73	1	0.0119521912	0.13949	0.11337	0.11094	0.1116	0.10309	0.11315
73	2	0.0119521912	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
73	3	0.0119521912	0.19911	0.10842	0.1051	0.10868	0.11425	0.10896
73	4	0.0119521912	0.17012	0.10485	0.10741	0.11338	0.10537	0.10853
73	5	0.0119521912	0.19995	0.11224	0.11429	0.11155	0.10515	0.11882
73	6	0.0119521912	0.19798	0.11934	0.11776	0.10454	0.1122	0.11579
73	7	0.0059760956	0.14524	0.11702	0.10759	0.11618	0.1064	0.1012
73	8	0.0119521912	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
73	9	0.0119521912	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
73	10	0.0119521912	0.12517	0.11749	0.10512	0.10034	0.11276	0.10912
73	11	0.0119521912	0.19374	0.1079	0.11966	0.11674	0.10596	0.10829
73	12	0.0039840637	0.22135	0.11448	0.10629	0.11678	0.10989	0.10494
73	13	0.0119521912	0.21024	0.1162	0.1049	0.11377	0.10988	0.1107
73	14	0.0119521912	0.14537	0.10446	0.10907	0.11392	0.10603	0.10953
73	15	0.0119521912	0.18671	0.11815	0.10837	0.10716	0.10825	0.1037
73	16	0.0119521912	0.11535	0.10405	0.11025	0.11573	0.13087	0.11417
73	17	0.0119521912	0.14355	0.10657	0.11591	0.10489	0.1203	0.11305
73	18	0.0079681275	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
73	19	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
73	20	0	0.20656	0.10643	0.11402	0.11525	0.10939	0.11241
73	21	0.0119521912	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
73	22	0.0119521912	0.18033	0.10998	0.10446	0.1206	0.10924	0.10566
73	23	0.0119521912	0.22139	0.1189	0.11167	0.11873	0.11506	0.10399
73	24	0.0119521912	0.17085	0.10548	0.10483	0.10481	0.11285	0.11455
73	25	0.0119521912	0.16402	0.11187	0.11048	0.11069	0.10474	0.10737
73	26	0	0.12459	0.11219	0.11282	0.10655	0.11615	0.11257
73	27	0.0119521912	0.11321	0.11521	0.13115	0.10217	0.11088	0.11065
73	28	0	0.18682	0.11531	0.1117	0.11158	0.11598	0.10654
73	29	0.0119521912	0.20922	0.10343	0.11345	0.10784	0.10783	0.1181
73	30	0.0079681275	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
73	31	0.0119521912	0.16561	0.11905	0.10334	0.10814	0.10278	0.10376
73	32	0.0119521912	0.11448	0.11258	0.10436	0.11106	0.11874	0.11541
73	33	0.0119521912	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
73	34	0.0119521912	0.16279	0.11491	0.10325	0.10542	0.10872	0.1041
73	35	0.0119521912	0.17708	0.10527	0.11267	0.11688	0.11124	0.10095
73	36	0.0119521912	0.13578	0.11622	0.10458	0.11588	0.11027	0.11451
73	37	0.0119521912	0.13065	0.10564	0.11429	0.11215	0.10394	0.10885
73	38	0.0119521912	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
73	39	0.0119521912	0.22382	0.10378	0.11288	0.11167	0.11195	0.1114
73	40	0.0119521912	0.17843	0.11289	0.10477	0.11153	0.10934	0.11118
73	41	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
73	42	0.0119521912	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
73	43	0.0059760956	0.16749	0.10576	0.11385	0.11379	0.10642	0.116
73	44	0.0119521912	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
73	45	0.0119521912	0.1961	0.11197	0.10855	0.11102	0.11608	0.10562
73	46	0.0119521912	0.20136	0.1125	0.11526	0.10897	0.10461	0.1097
73	47	0	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
73	48	0.0119521912	0.13761	0.11262	0.11598	0.11229	0.10312	0.11927
73	49	0.0119521912	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
73	50	0.0119521912	0.13761	0.11262	0.11598	0.11229	0.10312	0.11927
73	51	0.0119521912	0.21906	0.11269	0.10397	0.10755	0.11486	0.119
73	52	0	0.2247	0.11605	0.10635	0.11668	0.1149	0.10695
73	53	0.0059760956	0.16	0.10643	0.10904	0.1096	0.103	0.1116
73	54	0.0079681275	0.14699	0.10991	0.11058	0.10507	0.10623	0.10653
73	55	0.0079681275	0.14515	0.10629	0.1006	0.10091	0.11057	0.1089
73	56	0.0119521912	0.19104	0.11861	0.11288	0.10698	0.10998	0.10523
73	57	0.0119521912	0.18156	0.10515	0.12011	0.10431	0.11224	0.10298
73	58	0.0119521912	0.18208	0.10916	0.11292	0.11049	0.10482	0.11345
73	59	0	0.19044	0.10733	0.10964	0.11426	0.10674	0.11791
73	60	0.0119521912	0.20867	0.11051	0.10571	0.10953	0.12407	0.10988
73	61	0.0119521912	0.15629	0.10739	0.10977	0.10336	0.10996	0.10543
73	62	0.0119521912	0.14301	0.10446	0.11331	0.11237	0.11254	0.11038
73	63	0.0119521912	0.18799	0.11648	0.10459	0.10525	0.11613	0.10592
73	64	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
73	65	0.0119521912	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
73	66	0.0119521912	0.20223	0.11435	0.10997	0.10566	0.10757	0.1055
73	67	0.0119521912	0.14634	0.10698	0.11421	0.10379	0.10945	0.10118
73	68	0.0119521912	0.18319	0.11884	0.1052	0.111	0.1097	0.11061
73	69	0.0119521912	0.17197	0.11346	0.11054	0.11184	0.1145	0.10566
73	70	0.0119521912	0.18208	0.10916	0.11292	0.11049	0.10482	0.11345
73	71	0.0119521912	0.17129	0.10588	0.11999	0.11018	0.10458	0.1185
73	72	0.0059760956	0.15158	0.11565	0.09823	0.11168	0.11064	0.11718
73	73	0.0119521912	0.20205	0.10453	0.10585	0.10875	0.10788	0.1053
73	74	0.0119521912	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
73	75	0	0.1966	0.11901	0.10828	0.11112	0.1068	0.11629
73	76	0.0119521912	0.12563	0.10796	0.10622	0.10885	0.10598	0.10606
73	77	0.0119521912	0.17215	0.10279	0.10175	0.11567	0.11026	0.11579
73	78	0.0119521912	0.15695	0.11443	0.11973	0.12235	0.10189	0.11098
73	79	0.0119521912	0.20387	0.10594	0.10441	0.11423	0.11288	0.12047
73	80	0.0079681275	0.14699	0.10991	0.11058	0.10507	0.10623	0.10653
73	81	0.0119521912	0.23277	0.10622	0.1103	0.11312	0.11651	0.11115
73	82	0.0119521912	0.1436	0.10713	0.11186	0.10419	0.11611	0.11743
73	83	0.0119521912	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
73	84	0.0119521912	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
73	85	0.0119521912	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
73	86	0.0119521912	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
73	87	0.0119521912	0.21722	0.10901	0.11566	0.11357	0.12314	0.1055
73	88	0.0119521912	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
73	89	0.0119521912	0.20344	0.11685	0.10986	0.10442	0.12014	0.11972
73	90	0.0119521912	0.11447	0.10262	0.11375	0.12032	0.11333	0.10789
73	91	0.0119521912	0.17848	0.11287	0.10858	0.10579	0.11814	0.10257
73	92	0.0119521912	0.13957	0.11476	0.11171	0.10379	0.11677	0.10805
73	93	0.0119521912	0.21834	0.11174	0.11609	0.10693	0.11019	0.10451
73	94	0.0119521912	0.21447	0.11166	0.10587	0.11364	0.1153	0.10866
73	95	0.0119521912	0.14318	0.10833	0.11558	0.10836	0.11424	0.10308
73	96	0.0039840637	0.14998	0.10635	0.10639	0.11407	0.10273	0.10921
73	97	0.0119521912	0.21063	0.11821	0.11326	0.10989	0.10603	0.10478
73	98	0.0079681275	0.10573	0.11993	0.11416	0.10087	0.1063	0.10539
73	99	0.0119521912	0.16271	0.10316	0.10791	0.11317	0.11034	0.10364
73	100	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
74	1	0.0131291028	0.13949	0.11337	0.11094	0.1116	0.10309	0.11315
74	2	0.0131291028	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
74	3	0.0131291028	0.19911	0.10842	0.1051	0.10868	0.11425	0.10896
74	4	0.0131291028	0.17593	0.11107	0.1166	0.10551	0.10196	0.11307
74	5	0.0131291028	0.19995	0.11224	0.11429	0.11155	0.10515	0.11882
74	6	0.0131291028	0.19798	0.11934	0.11776	0.10454	0.1122	0.11579
74	7	0.0065645514	0.14524	0.11702	0.10759	0.11618	0.1064	0.1012
74	8	0.0065645514	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
74	9	0.0065645514	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
74	10	0.0131291028	0.12517	0.11749	0.10512	0.10034	0.11276	0.10912
74	11	0	0.19374	0.1079	0.11966	0.11674	0.10596	0.10829
74	12	0.0043763676	0.17582	0.10971	0.1132	0.10263	0.11364	0.11943
74	13	0.0131291028	0.18655	0.11488	0.10176	0.11495	0.12057	0.11472
74	14	0.0065645514	0.14537	0.10446	0.10907	0.11392	0.10603	0.10953
74	15	0.0131291028	0.18671	0.11815	0.10837	0.10716	0.10825	0.1037
74	16	0.0131291028	0.11535	0.10405	0.11025	0.11573	0.13087	0.11417
74	17	0.0131291028	0.14355	0.10657	0.11591	0.10489	0.1203	0.11305
74	18	0.0087527352	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
74	19	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
74	20	0	0.20656	0.10643	0.11402	0.11525	0.10939	0.11241
74	21	0.0131291028	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
74	22	0.0131291028	0.18033	0.10998	0.10446	0.1206	0.10924	0.10566
74	23	0.0131291028	0.22139	0.1189	0.11167	0.11873	0.11506	0.10399
74	24	0.0131291028	0.17085	0.10548	0.10483	0.10481	0.11285	0.11455
74	25	0.0131291028	0.16402	0.11187	0.11048	0.11069	0.10474	0.10737
74	26	0	0.12459	0.11219	0.11282	0.10655	0.11615	0.11257
74	27	0.0131291028	0.11321	0.11521	0.13115	0.10217	0.11088	0.11065
74	28	0	0.18682	0.11531	0.1117	0.11158	0.11598	0.10654
74	29	0.0131291028	0.20922	0.10343	0.11345	0.10784	0.10783	0.1181
74	30	0.0087527352	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
74	31	0.0131291028	0.16561	0.11905	0.10334	0.10814	0.10278	0.10376
74	32	0.0131291028	0.11448	0.11258	0.10436	0.11106	0.11874	0.11541
74	33	0.0131291028	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
74	34	0.0131291028	0.16279	0.11491	0.10325	0.10542	0.10872	0.1041
74	35	0.0131291028	0.17708	0.10527	0.11267	0.11688	0.11124	0.10095
74	36	0.0131291028	0.13578	0.11622	0.10458	0.11588	0.11027	0.11451
74	37	0.0131291028	0.13065	0.10564	0.11429	0.11215	0.10394	0.10885
74	38	0.0131291028	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
74	39	0.0131291028	0.22382	0.10378	0.11288	0.11167	0.11195	0.1114
74	40	0.0131291028	0.14403	0.10434	0.1112	0.11315	0.10359	0.11164
74	41	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
74	42	0.0131291028	0.13217	0.12761	0.10456	0.10605	0.11	0.09955
74	43	0.0065645514	0.16749	0.10576	0.11385	0.11379	0.10642	0.116
74	44	0.0131291028	0.1393	0.10109	0.11231	0.10657	0.11304	0.10898
74	45	0.0131291028	0.1961	0.11197	0.10855	0.11102	0.11608	0.10562
74	46	0.0131291028	0.20136	0.1125	0.11526	0.10897	0.10461	0.1097
74	47	0	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
74	48	0.0131291028	0.13761	0.11262	0.11598	0.11229	0.10312	0.11927
74	49	0.0131291028	0.18482	0.10952	0.1105	0.10381	0.10414	0.11848
74	50	0.0131291028	0.13761	0.11262	0.11598	0.11229	0.10312	0.11927
74	51	0.0131291028	0.16775	0.10949	0.10236	0.11933	0.11489	0.10703
74	52	0	0.2247	0.11605	0.10635	0.11668	0.1149	0.10695
74	53	0.0065645514	0.16	0.10643	0.10904	0.1096	0.103	0.1116
74	54	0.0043763676	0.13555	0.10798	0.10681	0.11573	0.11008	0.09954
74	55	0.0087527352	0.14515	0.10629	0.1006	0.10091	0.11057	0.1089
74	56	0.0131291028	0.19104	0.11861	0.11288	0.10698	0.10998	0.10523
74	57	0.0131291028	0.18156	0.10515	0.12011	0.10431	0.11224	0.10298
74	58	0.0131291028	0.18208	0.10916	0.11292	0.11049	0.10482	0.11345
74	59	0	0.19044	0.10733	0.10964	0.11426	0.10674	0.11791
74	60	0.0131291028	0.20867	0.11051	0.10571	0.10953	0.12407	0.10988
74	61	0.0131291028	0.15629	0.10739	0.10977	0.10336	0.10996	0.10543
74	62	0.0131291028	0.14301	0.10446	0.11331	0.11237	0.11254	0.11038
74	63	0.0087527352	0.18799	0.11648	0.10459	0.10525	0.11613	0.10592
74	64	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
74	65	0.0131291028	0.17847	0.11803	0.10385	0.1153	0.10967	0.11248
74	66	0.0131291028	0.20223	0.11435	0.10997	0.10566	0.10757	0.1055
74	67	0.0131291028	0.14634	0.10698	0.11421	0.10379	0.10945	0.10118
74	68	0.0131291028	0.16211	0.1044	0.10748	0.11063	0.11456	0.11194
74	69	0.0131291028	0.126	0.10799	0.11654	0.10413	0.11432	0.10302
74	70	0.0131291028	0.23861	0.11544	0.11908	0.11606	0.12357	0.10565
74	71	0.0131291028	0.17129	0.10588	0.11999	0.11018	0.10458	0.1185
74	72	0.0065645514	0.15158	0.11565	0.09823	0.11168	0.11064	0.11718
74	73	0.0131291028	0.20205	0.10453	0.10585	0.10875	0.10788	0.1053
74	74	0.0131291028	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
74	75	0	0.1966	0.11901	0.10828	0.11112	0.1068	0.11629
74	76	0	0.12563	0.10796	0.10622	0.10885	0.10598	0.10606
74	77	0.0131291028	0.17215	0.10279	0.10175	0.11567	0.11026	0.11579
74	78	0.0131291028	0.15695	0.11443	0.11973	0.12235	0.10189	0.11098
74	79	0.0065645514	0.1606	0.10755	0.12778	0.10198	0.11577	0.10598
74	80	0.0043763676	0.12407	0.11986	0.10892	0.11183	0.10891	0.10435
74	81	0	0.23277	0.10622	0.1103	0.11312	0.11651	0.11115
74	82	0.0131291028	0.1436	0.10713	0.11186	0.10419	0.11611	0.11743
74	83	0.0131291028	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
74	84	0.0131291028	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
74	85	0.0087527352	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
74	86	0.0087527352	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
74	87	0.0131291028	0.21722	0.10901	0.11566	0.11357	0.12314	0.1055
74	88	0.0087527352	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
74	89	0.0131291028	0.20344	0.11685	0.10986	0.10442	0.12014	0.11972
74	90	0.0131291028	0.11447	0.10262	0.11375	0.12032	0.11333	0.10789
74	91	0.0131291028	0.17848	0.11287	0.10858	0.10579	0.11814	0.10257
74	92	0.0131291028	0.13122	0.10434	0.11301	0.11417	0.10614	0.11598
74	93	0.0131291028	0.21834	0.11174	0.11609	0.10693	0.11019	0.10451
74	94	0.0131291028	0.21447	0.11166	0.10587	0.11364	0.1153	0.10866
74	95	0.0131291028	0.14318	0.10833	0.11558	0.10836	0.11424	0.10308
74	96	0.0043763676	0.15435	0.10653	0.10763	0.10728	0.09963	0.10988
74	97	0.0065645514	0.21063	0.11821	0.11326	0.10989	0.10603	0.10478
74	98	0.0087527352	0.10573	0.11993	0.11416	0.10087	0.1063	0.10539
74	99	0.0131291028	0.16271	0.10316	0.10791	0.11317	0.11034	0.10364
74	100	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
75	1	0.0140186916	0.18107	0.11371	0.1085	0.10351	0.10517	0.1151
75	2	0	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
75	3	0.0140186916	0.19911	0.10842	0.1051	0.10868	0.11425	0.10896
75	4	0.0140186916	0.17593	0.11107	0.1166	0.10551	0.10196	0.11307
75	5	0.0140186916	0.19995	0.11224	0.11429	0.11155	0.10515	0.11882
75	6	0.0140186916	0.13689	0.11709	0.13278	0.11725	0.11069	0.10312
75	7	0.0070093458	0.14524	0.11702	0.10759	0.11618	0.1064	0.1012
75	8	0.0070093458	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
75	9	0.0070093458	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
75	10	0.0140186916	0.12517	0.11749	0.10512	0.10034	0.11276	0.10912
75	11	0	0.19374	0.1079	0.11966	0.11674	0.10596	0.10829
75	12	0.0046728972	0.17582	0.10971	0.1132	0.10263	0.11364	0.11943
75	13	0.0140186916	0.18655	0.11488	0.10176	0.11495	0.12057	0.11472
75	14	0.0070093458	0.14537	0.10446	0.10907	0.11392	0.10603	0.10953
75	15	0.0140186916	0.18671	0.11815	0.10837	0.10716	0.10825	0.1037
75	16	0.0140186916	0.11535	0.10405	0.11025	0.11573	0.13087	0.11417
75	17	0.0140186916	0.15402	0.12182	0.10624	0.11303	0.1079	0.10492
75	18	0.0093457944	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
75	19	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
75	20	0	0.20656	0.10643	0.11402	0.11525	0.10939	0.11241
75	21	0.0140186916	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
75	22	0.0140186916	0.175	0.10431	0.10983	0.10989	0.11206	0.10434
75	23	0.0140186916	0.22139	0.1189	0.11167	0.11873	0.11506	0.10399
75	24	0.0140186916	0.17085	0.10548	0.10483	0.10481	0.11285	0.11455
75	25	0.0140186916	0.16402	0.11187	0.11048	0.11069	0.10474	0.10737
75	26	0	0.12459	0.11219	0.11282	0.10655	0.11615	0.11257
75	27	0.0140186916	0.12237	0.12084	0.12164	0.11941	0.11275	0.10385
75	28	0	0.18682	0.11531	0.1117	0.11158	0.11598	0.10654
75	29	0.0140186916	0.20922	0.10343	0.11345	0.10784	0.10783	0.1181
75	30	0.0093457944	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
75	31	0.0140186916	0.16561	0.11905	0.10334	0.10814	0.10278	0.10376
75	32	0.0140186916	0.11448	0.11258	0.10436	0.11106	0.11874	0.11541
75	33	0.0140186916	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
75	34	0.0140186916	0.16279	0.11491	0.10325	0.10542	0.10872	0.1041
75	35	0.0140186916	0.18522	0.10833	0.10949	0.10036	0.11258	0.11453
75	36	0.0140186916	0.18787	0.10852	0.10735	0.11347	0.11121	0.10141
75	37	0.0140186916	0.13065	0.10564	0.11429	0.11215	0.10394	0.10885
75	38	0.0140186916	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
75	39	0.0140186916	0.22382	0.10378	0.11288	0.11167	0.11195	0.1114
75	40	0.0140186916	0.14403	0.10434	0.1112	0.11315	0.10359	0.11164
75	41	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
75	42	0.0140186916	0.13217	0.12761	0.10456	0.10605	0.11	0.09955
75	43	0	0.16749	0.10576	0.11385	0.11379	0.10642	0.116
75	44	0.0140186916	0.1393	0.10109	0.11231	0.10657	0.11304	0.10898
75	45	0.0140186916	0.1961	0.11197	0.10855	0.11102	0.11608	0.10562
75	46	0.0140186916	0.20136	0.1125	0.11526	0.10897	0.10461	0.1097
75	47	0	0.15433	0.11556	0.10831	0.10725	0.10664	0.11328
75	48	0.0140186916	0.13761	0.11262	0.11598	0.11229	0.10312	0.11927
75	49	0.0140186916	0.16648	0.11245	0.10517	0.10487	0.11289	0.11358
75	50	0.0140186916	0.13628	0.10794	0.10378	0.11117	0.10664	0.10007
75	51	0.0140186916	0.14621	0.1104	0.10774	0.1029	0.10897	0.09905
75	52	0	0.2247	0.11605	0.10635	0.11668	0.1149	0.10695
75	53	0.0070093458	0.16	0.10643	0.10904	0.1096	0.103	0.1116
75	54	0.0046728972	0.13555	0.10798	0.10681	0.11573	0.11008	0.09954
75	55	0.0093457944	0.14515	0.10629	0.1006	0.10091	0.11057	0.1089
75	56	0.0140186916	0.19104	0.11861	0.11288	0.10698	0.10998	0.10523
75	57	0.0140186916	0.18156	0.10515	0.12011	0.10431	0.11224	0.10298
75	58	0.0140186916	0.18208	0.10916	0.11292	0.11049	0.10482	0.11345
75	59	0	0.19044	0.10733	0.10964	0.11426	0.10674	0.11791
75	60	0.0140186916	0.14948	0.11701	0.10337	0.11424	0.10252	0.1096
75	61	0.0140186916	0.11683	0.11432	0.11794	0.11985	0.10111	0.11944
75	62	0.0140186916	0.14301	0.10446	0.11331	0.11237	0.11254	0.11038
75	63	0.0093457944	0.13067	0.10686	0.10907	0.12174	0.10189	0.10381
75	64	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
75	65	0.0140186916	0.17847	0.11803	0.10385	0.1153	0.10967	0.11248
75	66	0.0140186916	0.20223	0.11435	0.10997	0.10566	0.10757	0.1055
75	67	0.0140186916	0.14634	0.10698	0.11421	0.10379	0.10945	0.10118
75	68	0.0140186916	0.19149	0.11457	0.11327	0.10391	0.10697	0.10677
75	69	0.0140186916	0.126	0.10799	0.11654	0.10413	0.11432	0.10302
75	70	0.0140186916	0.23861	0.11544	0.11908	0.11606	0.12357	0.10565
75	71	0.0070093458	0.17129	0.10588	0.11999	0.11018	0.10458	0.1185
75	72	0.0070093458	0.15158	0.11565	0.09823	0.11168	0.11064	0.11718
75	73	0.0093457944	0.20205	0.10453	0.10585	0.10875	0.10788	0.1053
75	74	0	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
75	75	0	0.1966	0.11901	0.10828	0.11112	0.1068	0.11629
75	76	0	0.12563	0.10796	0.10622	0.10885	0.10598	0.10606
75	77	0.0140186916	0.17215	0.10279	0.10175	0.11567	0.11026	0.11579
75	78	0.0140186916	0.15695	0.11443	0.11973	0.12235	0.10189	0.11098
75	79	0.0070093458	0.1606	0.10755	0.12778	0.10198	0.11577	0.10598
75	80	0.0046728972	0.12407	0.11986	0.10892	0.11183	0.10891	0.10435
75	81	0	0.23277	0.10622	0.1103	0.11312	0.11651	0.11115
75	82	0.0140186916	0.1436	0.10713	0.11186	0.10419	0.11611	0.11743
75	83	0.0140186916	0.17172	0.11229	0.11401	0.11203	0.10529	0.10642
75	84	0.0140186916	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
75	85	0.0093457944	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
75	86	0.0093457944	0.17255	0.10623	0.11051	0.10674	0.10192	0.11147
75	87	0.0140186916	0.21722	0.10901	0.11566	0.11357	0.12314	0.1055
75	88	0.0093457944	0.13398	0.10621	0.09994	0.11588	0.10258	0.11465
75	89	0.0140186916	0.20344	0.11685	0.10986	0.10442	0.12014	0.11972
75	90	0.0140186916	0.11447	0.10262	0.11375	0.12032	0.11333	0.10789
75	91	0.0070093458	0.17848	0.11287	0.10858	0.10579	0.11814	0.10257
75	92	0.0140186916	0.13122	0.10434	0.11301	0.11417	0.10614	0.11598
75	93	0.0140186916	0.21834	0.11174	0.11609	0.10693	0.11019	0.10451
75	94	0	0.21447	0.11166	0.10587	0.11364	0.1153	0.10866
75	95	0.0140186916	0.17805	0.11156	0.11195	0.10201	0.11357	0.12019
75	96	0.0046728972	0.15435	0.10653	0.10763	0.10728	0.09963	0.10988
75	97	0.0070093458	0.1923	0.11156	0.1229	0.1172	0.11044	0.1023
75	98	0.0093457944	0.10573	0.11993	0.11416	0.10087	0.1063	0.10539
75	99	0.0140186916	0.16271	0.10316	0.10791	0.11317	0.11034	0.10364
75	100	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
76	1	0.0149625935	0.18107	0.11371	0.1085	0.10351	0.10517	0.1151
76	2	0	0.11764	0.11298	0.11558	0.1087	0.10878	0.10589
76	3	0.0149625935	0.19911	0.10842	0.1051	0.10868	0.11425	0.10896
76	4	0.0074812968	0.17593	0.11107	0.1166	0.10551	0.10196	0.11307
76	5	0.0149625935	0.19995	0.11224	0.11429	0.11155	0.10515	0.11882
76	6	0.0149625935	0.13689	0.11709	0.13278	0.11725	0.11069	0.10312
76	7	0.0074812968	0.14524	0.11702	0.10759	0.11618	0.1064	0.1012
76	8	0.0074812968	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
76	9	0.0074812968	0.23182	0.10627	0.10413	0.11166	0.1313	0.11024
76	10	0.0149625935	0.12517	0.11749	0.10512	0.10034	0.11276	0.10912
76	11	0	0.19374	0.1079	0.11966	0.11674	0.10596	0.10829
76	12	0.0049875312	0.17582	0.10971	0.1132	0.10263	0.11364	0.11943
76	13	0.0149625935	0.18655	0.11488	0.10176	0.11495	0.12057	0.11472
76	14	0.0074812968	0.14537	0.10446	0.10907	0.11392	0.10603	0.10953
76	15	0.0149625935	0.18782	0.11143	0.10584	0.10214	0.10845	0.10551
76	16	0.0149625935	0.13842	0.09965	0.11067	0.11829	0.1169	0.10994
76	17	0.0149625935	0.15402	0.12182	0.10624	0.11303	0.1079	0.10492
76	18	0.0099750623	0.20669	0.11935	0.11882	0.10277	0.10835	0.10903
76	19	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
76	20	0	0.20656	0.10643	0.11402	0.11525	0.10939	0.11241
76	21	0.0149625935	0.21227	0.11147	0.11007	0.10995	0.1071	0.10444
76	22	0.0149625935	0.175	0.10431	0.10983	0.10989	0.11206	0.10434
76	23	0.0149625935	0.22139	0.1189	0.11167	0.11873	0.11506	0.10399
76	24	0.0149625935	0.17085	0.10548	0.10483	0.10481	0.11285	0.11455
76	25	0.0149625935	0.16402	0.11187	0.11048	0.11069	0.10474	0.10737
76	26	0	0.12459	0.11219	0.11282	0.10655	0.11615	0.11257
76	27	0.0149625935	0.12237	0.12084	0.12164	0.11941	0.11275	0.10385
76	28	0	0.18682	0.11531	0.1117	0.11158	0.11598	0.10654
76	29	0.0149625935	0.20922	0.10343	0.11345	0.10784	0.10783	0.1181
76	30	0.0099750623	0.20109	0.11062	0.10636	0.10295	0.10432	0.11331
76	31	0.0149625935	0.16561	0.11905	0.10334	0.10814	0.10278	0.10376
76	32	0.0149625935	0.11448	0.11258	0.10436	0.11106	0.11874	0.11541
76	33	0.0149625935	0.17108	0.10749	0.10245	0.10951	0.10704	0.10312
76	34	0.0149625935	0.16279	0.11491	0.10325	0.10542	0.10872	0.1041
76	35	0.0149625935	0.18522	0.10833	0.10949	0.10036	0.11258	0.11453
76	36	0.0149625935	0.1723	0.11019	0.10242	0.11968	0.11531	0.1088
76	37	0.0074812968	0.13065	0.10564	0.11429	0.11215	0.10394	0.10885
76	38	0.0149625935	0.15665	0.10829	0.10258	0.10247	0.11343	0.10866
76	39	0.0149625935	0.22382	0.10378	0.11288	0.11167	0.11195	0.1114
76	40	0.0149625935	0.14403	0.10434	0.1112	0.11315	0.10359	0.11164
76	41	0	0.18523	0.10651	0.10673	0.10793	0.10924	0.1094
